created_at,uuid,upc,pop_name,character,franchise,number,variant,exclusivity,pop_type,set_name,set_total,image_url,vault_status,estimated_value,id,api_source,api_last_updated,raw_api_json,pop_style,raw_title,clean_title,parse_confidence,needs_review,image_source,image_last_checked
2026-06-28 01:08:27.909765+00,fbc83413-a94a-44ba-862b-accf76661a5e,889698871471,Of Rorschach,Of Rorschach,DC,1896,,,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/889698871471.jpg,,28.99,c3fef8be-c57a-4c05-a14e-164619e7b4b9,go-upc+barcodelookup_value,2026-06-28 01:08:27.873+00,"{""primary"": {""code"": ""889698871471"", ""source"": ""go-upc"", ""product"": {""ean"": 889698871471, ""upc"": 889698871471, ""name"": ""Funko POP Action Figure Of Rorschach #1896"", ""brand"": ""Funko"", ""specs"": [[""Item Number"", ""87147""]], ""region"": ""USA or Canada"", ""category"": ""Figurines"", ""imageUrl"": ""https://go-upc.s3.amazonaws.com/images/397536434.jpeg"", ""description"": ""POP! Rorschach™ is here to keep watch over your DC collection! Expand your Watchmen lineup by making this exclusive hero the next addition to your super team. Vinyl figure is approximately 4.4 in (11.2 cm) tall. This exclusive collectible features our new authentication packaging. Using micro-optic technology that cannot be duplicated or replicated, these stickers contain unique item codes that can be officially verified through Octane5. Visit our Octane5 FAQ blog for more information. More Details."", ""categoryPath"": [""Home & Garden"", ""Decor"", ""Figurines""], ""formattedEAN"": ""0889698871471""}, ""products"": [{""mpn"": """", ""size"": """", ""brand"": ""Funko"", ""model"": """", ""title"": ""Funko POP Action Figure Of Rorschach #1896"", ""images"": [""https://go-upc.s3.amazonaws.com/images/397536434.jpeg""], ""source"": ""go-upc"", ""stores"": [], ""category"": ""Figurines"", ""description"": ""POP! Rorschach™ is here to keep watch over your DC collection! Expand your Watchmen lineup by making this exclusive hero the next addition to your super team. Vinyl figure is approximately 4.4 in (11.2 cm) tall. This exclusive collectible features our new authentication packaging. Using micro-optic technology that cannot be duplicated or replicated, these stickers contain unique item codes that can be officially verified through Octane5. Visit our Octane5 FAQ blog for more information. More Details."", ""manufacturer"": ""Funko"", ""barcode_number"": ""889698871471""}]}, ""value_fallback"": {""products"": [{""mpn"": """", ""asin"": """", ""size"": """", ""brand"": """", ""color"": ""[multicolor]"", ""model"": """", ""title"": ""Funko DC POP! Movies Rorschach Vinyl Figure"", ""width"": """", ""format"": """", ""gender"": """", ""height"": """", ""images"": [""https://images.barcodelookup.com/157846/1578467549-1.jpg""], ""length"": """", ""stores"": [{""tax"": [], ""link"": ""https://www.walmart.com/ip/Funko-DC-POP-Movies-Rorschach-Vinyl-Figure/18301224734"", ""name"": ""Walmart"", ""price"": ""28.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-05-25 01:08:14"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}], ""weight"": """", ""pattern"": """", ""reviews"": [], ""category"": """", ""features"": [], ""material"": """", ""age_group"": """", ""multipack"": """", ""description"": ""Funko DC POP! Movies Rorschach Vinyl Figure."", ""ingredients"": """", ""last_update"": ""2026-05-25 01:08:14"", ""contributors"": [], ""manufacturer"": ""DC Comics"", ""release_date"": """", ""barcode_number"": ""889698871471"", ""barcode_formats"": ""UPC-A 889698871471, EAN-13 0889698871471"", ""nutrition_facts"": """", ""energy_efficiency_class"": """"}]}}",Standard,Funko POP Action Figure Of Rorschach #1896,Of Rorschach #1896,0.95,false,,
2026-06-28 01:07:53.955079+00,1b0b6afb-1c5c-4569-bd60-aecb130a6127,889698768382,Kh'ymm,Kh'ymm,Star Wars,,,,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/889698768382.jpg,,9.99,95ac9c07-5d3b-4378-9888-2f81d7f8103a,go-upc+barcodelookup_value,2026-06-28 01:07:53.88+00,"{""primary"": {""code"": ""889698768382"", ""source"": ""go-upc"", ""product"": {""ean"": 889698768382, ""upc"": 889698768382, ""name"": ""Funko Star Wars: Skeleton Crew - Kh'ymm Pop! Vinyl Figure"", ""brand"": ""Funko"", ""specs"": [[""Item Number"", ""76838""]], ""region"": ""USA or Canada"", ""category"": ""Figurines"", ""imageUrl"": ""https://go-upc.s3.amazonaws.com/images/369298205.jpeg"", ""description"": ""No description found."", ""categoryPath"": [""Home & Garden"", ""Decor"", ""Figurines""], ""formattedEAN"": ""0889698768382""}, ""products"": [{""mpn"": """", ""size"": """", ""brand"": ""Funko"", ""model"": """", ""title"": ""Funko Star Wars: Skeleton Crew - Kh'ymm Pop! Vinyl Figure"", ""images"": [""https://go-upc.s3.amazonaws.com/images/369298205.jpeg""], ""source"": ""go-upc"", ""stores"": [], ""category"": ""Figurines"", ""description"": ""No description found."", ""manufacturer"": ""Funko"", ""barcode_number"": ""889698768382""}]}, ""value_fallback"": {""products"": [{""mpn"": """", ""asin"": """", ""size"": """", ""brand"": """", ""color"": ""[red]"", ""model"": """", ""title"": ""Pop Star Wars 3.75 Inch Action Figure Exclusive - Kh Ymm #731"", ""width"": """", ""format"": """", ""gender"": """", ""height"": """", ""images"": [""https://images.barcodelookup.com/157832/1578326014-1.jpg""], ""length"": """", ""stores"": [{""tax"": [], ""link"": ""https://www.walmart.com/ip/Pop-Star-Wars-3-75-Inch-Action-Figure-Exclusive-Kh-Ymm-731/17166954706"", ""name"": ""Walmart"", ""price"": ""9.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-05-25 01:01:03"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}], ""weight"": """", ""pattern"": """", ""reviews"": [], ""category"": """", ""features"": [], ""material"": """", ""age_group"": """", ""multipack"": """", ""description"": ""Name: Kh Ymm #731 Category: Pop Star Wars Series: Exclusive Type: Action Figure Size: 3.75 Inch Manufacturer: Funko Description: Pop Star Wars 3.75 Inch Action Figure Exclusive - Kh Ymm #731. China Safety Warning: This product may contain sharp points small parts that are choking hazards and other elements that are not suitable for children under 3 years of age. We receive both US and Canadian Cases. You will get either English bilingual or trilingual carded figures based on availability. Please understand this before ordering."", ""ingredients"": """", ""last_update"": ""2026-05-25 01:01:03"", ""contributors"": [], ""manufacturer"": ""POP!"", ""release_date"": """", ""barcode_number"": ""889698768382"", ""barcode_formats"": ""UPC-A 889698768382, EAN-13 0889698768382"", ""nutrition_facts"": """", ""energy_efficiency_class"": """"}]}}",Standard,Funko Star Wars: Skeleton Crew - Kh'ymm Pop! Vinyl Figure,Star Wars: Skeleton Crew - Kh'ymm,0.85,false,,
2026-06-28 00:51:14.777726+00,b01de667-a3a1-415e-8af0-c7856a3551d9,849803096267,Han Solo 2016 Summer,Han Solo 2016 Summer,,115,,Summer Convention,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/849803096267.jpg,,14.99,d80d1211-df07-4ddc-91ad-0bf4d80f930b,go-upc+barcodelookup_value,2026-06-28 00:51:14.761+00,"{""primary"": {""code"": ""849803096267"", ""source"": ""go-upc"", ""product"": {""ean"": 849803096267, ""upc"": 849803096267, ""name"": ""Funko Pop Han Solo 2016 Summer Convention Exclusive #115"", ""brand"": ""Funko"", ""specs"": [[""Manufacturer"", ""Loungefly Bioworld""]], ""region"": ""USA or Canada"", ""category"": ""Figurines"", ""imageUrl"": ""https://go-upc.s3.amazonaws.com/images/47122420.jpeg"", ""description"": ""Funko POP! Las cifras muestran normalmente menor de pintura variaciones del fabricante. Funko no considerar estos defectos y, como tales, no pueden ser devueltos debido a defectos en la pintura."", ""categoryPath"": [""Home & Garden"", ""Decor"", ""Figurines""], ""formattedEAN"": ""0849803096267""}, ""products"": [{""mpn"": """", ""size"": """", ""brand"": ""Funko"", ""model"": """", ""title"": ""Funko Pop Han Solo 2016 Summer Convention Exclusive #115"", ""images"": [""https://go-upc.s3.amazonaws.com/images/47122420.jpeg""], ""source"": ""go-upc"", ""stores"": [], ""category"": ""Figurines"", ""description"": ""Funko POP! Las cifras muestran normalmente menor de pintura variaciones del fabricante. Funko no considerar estos defectos y, como tales, no pueden ser devueltos debido a defectos en la pintura."", ""manufacturer"": ""Funko"", ""barcode_number"": ""849803096267""}]}, ""value_fallback"": {""products"": [{""mpn"": ""9626"", ""asin"": """", ""size"": """", ""brand"": ""Pop! Vinyl"", ""color"": """", ""model"": """", ""title"": ""Funko POP! Star Wars Han Solo Vinyl Bobble Head"", ""width"": """", ""format"": """", ""gender"": """", ""height"": """", ""images"": [""https://images.barcodelookup.com/7557/75571306-1.jpg""], ""length"": """", ""stores"": [{""tax"": [], ""link"": ""https://www.rakuten.com/shop/westendtoys/product/849803096267/?sku=849803096267&scid=af_feed"", ""name"": ""Rakuten.com"", ""price"": ""14.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2021-06-22 03:22:14"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://www.popinabox.co.uk/merch-figures/star-wars-han-solo-chewie-bowcaster-bobblehead-sdcc-2016-exc-funko-pop-vinyl/11322447.html?switchcurrency=GBP&shippingcountry=GB&utm_source=AWin-!!!affid!!!&utm_medium=affiliate&utm_campaign=AffiliateWin|Feed"", ""name"": ""Pop In A Box UK"", ""price"": ""14.99"", ""country"": ""GB"", ""currency"": ""GBP"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2023-05-16 08:15:10"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""£""}, {""tax"": [], ""link"": ""https://www.popinabox.es/merch-figures/figura-funko-pop-exclusivo-sdcc16-han-solo-star-wars-el-despertar-de-la-fuerza/11322447.html?switchcurrency=EUR&shippingcountry=ES&utm_source=AWin-!!!affid!!!&utm_medium=affiliate&utm_campaign=AffiliateWin|Feed"", ""name"": ""Pop in a Box ES"", ""price"": ""17.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2023-05-19 21:45:11"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://www.popinabox.it/merch-figures/star-wars-han-solo-exc-sdcc-2016-figura-funko-pop-vinyl/11322447.html?switchcurrency=EUR&shippingcountry=IT&utm_source=AWin-!!!affid!!!&utm_medium=affiliate&utm_campaign=AffiliateWin|Feed"", ""name"": ""Pop in a Box IT"", ""price"": ""17.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2023-05-20 04:24:07"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://www.popinabox.fr/marchandise-figurines/star-wars-han-solo-chewie-bowcaster-figurine-funko-pop-exclu-sdcc-2016/11322447.html?switchcurrency=EUR&shippingcountry=FR&utm_source=AWin-!!!affid!!!&utm_medium=affiliate&utm_campaign=AffiliateWin|Feed"", ""name"": ""Pop In A Box FR"", ""price"": ""17.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2023-05-20 07:58:04"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://www.popinabox.de/merchandise-figuren/star-wars-han-solo-chewie-bowcaster-bobble-head-pop-vinyl-figur-sdcc-2016-exclusive/11322447.html?switchcurrency=EUR&shippingcountry=DE&utm_source=AWin-!!!affid!!!&utm_medium=affiliate&utm_campaign=AffiliateWin|Feed"", ""name"": ""Pop In A Box DE"", ""price"": ""17.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2022-10-24 11:12:03"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://www.rakuten.de/%20produkt%20/funko-star-wars-episode-vii-the-force-awakens-pop-pvc-sammelfigur-han-solo-bowcaster-115-sdcc-2223058835.html?portaldv=6"", ""name"": ""Rakuten Deutschland GmbH"", ""price"": ""24.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2021-06-22 05:15:24"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://www.walmart.com/ip/Funko-POP-Star-Wars-Han-Solo-Vinyl-Bobble-Head/157772287"", ""name"": ""Walmart"", ""price"": ""49.95"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2024-03-27 09:08:39"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}], ""weight"": """", ""pattern"": """", ""reviews"": [], ""category"": ""Toys & Games > Toys > Dolls, Playsets & Toy Figures > Action & Toy Figures"", ""features"": [], ""material"": """", ""age_group"": """", ""multipack"": """", ""description"": ""Funko Pop! Star Wars: The Force Awakens! Star Wars: Episode VII Pop!s are coming to stores just in-time for The Force Awakens!"", ""ingredients"": """", ""last_update"": ""2024-03-27 09:08:39"", ""contributors"": [], ""manufacturer"": ""Funko"", ""release_date"": """", ""barcode_number"": ""849803096267"", ""barcode_formats"": ""UPC-A 849803096267, EAN-13 0849803096267"", ""nutrition_facts"": """", ""energy_efficiency_class"": """"}]}}",Standard,Funko Pop Han Solo 2016 Summer Convention Exclusive #115,Han Solo 2016 Summer Convention Exclusive #115,0.8,false,,
2026-06-28 00:50:29.511466+00,90a97c5f-b3a7-426a-a432-400425c3f7c5,889698918275,Invincible W/ Protector,Invincible W/ Protector,,1863,,,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/889698918275.png,,39.99,41eb47bf-e068-490e-8d9a-663a8255a9e6,go-upc+barcodelookup_value,2026-06-28 00:50:29.445+00,"{""primary"": {""code"": ""889698918275"", ""source"": ""go-upc"", ""product"": {""ean"": 889698918275, ""upc"": 889698918275, ""name"": ""Funko Pop Allen #1863 – Invincible W/ Protector"", ""brand"": ""Funko"", ""specs"": [[""Manufacturer"", ""Funko""], [""Affiliates Ad ID"", ""1285192""], [""Campaign ID"", ""9383""]], ""region"": ""USA or Canada"", ""category"": ""Action & Toy Figures"", ""imageUrl"": ""https://go-upc.s3.amazonaws.com/images/458522476.png"", ""description"": ""Funko Pop Allen #1863 – InvincibleBring Allen the Alien home with this official Funko Pop! vinyl figure from the hit animated series Invincible. Box #1863 is a Funko Exclusive release — a must-have for Invincible fans and dedicated Funko Pop collectors alike. Official licensed Funko Pop!"", ""categoryPath"": [""Toys & Games"", ""Toys"", ""Dolls, Playsets & Toy Figures"", ""Action & Toy Figures""], ""formattedEAN"": ""0889698918275""}, ""products"": [{""mpn"": """", ""size"": """", ""brand"": ""Funko"", ""model"": """", ""title"": ""Funko Pop Allen #1863 – Invincible W/ Protector"", ""images"": [""https://go-upc.s3.amazonaws.com/images/458522476.png""], ""source"": ""go-upc"", ""stores"": [], ""category"": ""Action & Toy Figures"", ""description"": ""Funko Pop Allen #1863 – InvincibleBring Allen the Alien home with this official Funko Pop! vinyl figure from the hit animated series Invincible. Box #1863 is a Funko Exclusive release — a must-have for Invincible fans and dedicated Funko Pop collectors alike. Official licensed Funko Pop!"", ""manufacturer"": ""Funko"", ""barcode_number"": ""889698918275""}]}, ""value_fallback"": {""products"": [{""mpn"": """", ""asin"": """", ""size"": """", ""brand"": """", ""color"": ""[multicolor]"", ""model"": """", ""title"": ""Funko Pop! Invincible Allen the Alien (Bloody) Action Figure Exclusive #1863"", ""width"": """", ""format"": """", ""gender"": """", ""height"": """", ""images"": [""https://images.barcodelookup.com/167691/1676916278-1.jpg""], ""length"": """", ""stores"": [{""tax"": [], ""link"": ""https://www.walmart.com/ip/Allen-1863-Exclusive-Vinyl-Figure-With-Protector-Invincible/20142552364"", ""name"": ""Walmart"", ""price"": ""39.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-05-25 13:25:42"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}], ""weight"": """", ""pattern"": """", ""reviews"": [], ""category"": """", ""features"": [], ""material"": """", ""age_group"": """", ""multipack"": """", ""description"": ""Invincible Funko Pop! Invincible Allen the Alien (Bloody) Action figure Exclusive #1863889698918275 New ***In Stock****."", ""ingredients"": """", ""last_update"": ""2026-05-25 16:14:16"", ""contributors"": [], ""manufacturer"": ""Funko"", ""release_date"": """", ""barcode_number"": ""889698918275"", ""barcode_formats"": ""UPC-A 889698918275, EAN-13 0889698918275"", ""nutrition_facts"": """", ""energy_efficiency_class"": """"}]}}",Standard,Funko Pop Allen #1863 – Invincible W/ Protector,Allen #1863 – Invincible W/ Protector,0.8,false,,
2026-06-28 00:48:28.776156+00,3b26c30e-da20-4597-89d3-323aac6ec79a,889698851893,Kylo Ren,Kylo Ren,Star Wars,773,,,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/889698851893.jpg,,19.99,6f853c3d-ef65-4d0c-97f6-640cf83a7153,go-upc+barcodelookup_value,2026-06-28 00:48:28.749+00,"{""primary"": {""code"": ""889698851893"", ""source"": ""go-upc"", ""product"": {""ean"": 889698851893, ""upc"": 889698851893, ""name"": ""Funko Figurine Pop! N°773 - Star Wars - Kylo Ren"", ""brand"": ""Funko"", ""specs"": [[""Item Number"", ""85189""]], ""region"": ""USA or Canada"", ""category"": ""Figurines"", ""imageUrl"": ""https://go-upc.s3.amazonaws.com/images/352940706.jpeg"", ""description"": ""Celebrate the galaxy’s dark side in style with this exclusive POP! Kylo Ren™ figure! Featuring a striking redesign of Kylo Ren’s iconic armour, this collectible adds a bold twist to the legendary villain’s look. A powerful addition to your Star Wars™ Impressions collection."", ""categoryPath"": [""Home & Garden"", ""Decor"", ""Figurines""], ""formattedEAN"": ""0889698851893""}, ""products"": [{""mpn"": """", ""size"": """", ""brand"": ""Funko"", ""model"": """", ""title"": ""Funko Figurine Pop! N°773 - Star Wars - Kylo Ren"", ""images"": [""https://go-upc.s3.amazonaws.com/images/352940706.jpeg""], ""source"": ""go-upc"", ""stores"": [], ""category"": ""Figurines"", ""description"": ""Celebrate the galaxy’s dark side in style with this exclusive POP! Kylo Ren™ figure! Featuring a striking redesign of Kylo Ren’s iconic armour, this collectible adds a bold twist to the legendary villain’s look. A powerful addition to your Star Wars™ Impressions collection."", ""manufacturer"": ""Funko"", ""barcode_number"": ""889698851893""}]}, ""value_fallback"": {""products"": [{""mpn"": ""889698851893"", ""asin"": ""B0F7RCHW6N"", ""size"": ""One size"", ""brand"": ""Funko"", ""color"": ""noir"", ""model"": ""FU85189"", ""title"": ""Funko POP! Star Wars Kylo Ren Samurai Impressions Exclusive Figure #773!"", ""width"": """", ""format"": """", ""gender"": """", ""height"": """", ""images"": [""https://images.barcodelookup.com/147881/1478810987-1.jpg"", ""https://images.barcodelookup.com/147881/1478810987-2.jpg"", ""https://images.barcodelookup.com/147881/1478810987-3.jpg"", ""https://images.barcodelookup.com/147881/1478810987-4.jpg"", ""https://images.barcodelookup.com/147881/1478810987-5.jpg"", ""https://images.barcodelookup.com/147881/1478810987-6.jpg""], ""length"": """", ""stores"": [{""tax"": [], ""link"": ""https://www.walmart.com/ip/Funko-Pop-Star-Wars-Kylo-Ren-Impressions-773/16800750339"", ""name"": ""Walmart"", ""price"": ""19.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-05-25 00:59:47"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://slowood-interior.fr/889698851893-figurine-funko-pop-star-wars-impressions-kylo-ren-noir-tu"", ""name"": ""Slowood Interior FR"", ""price"": ""30.10"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2026-03-13 17:40:10"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.de/889698851893-figurine-funko-pop-star-wars-impressions-kylo-ren-schwarz-tu"", ""name"": ""Slowood-Interior DE"", ""price"": ""29.70"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2026-03-13 17:47:16"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://sneakids.fr/889698851893-figurine-funko-pop-star-wars-impressions-kylo-ren-noir-tu"", ""name"": ""Sneakids FR"", ""price"": ""29.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2026-03-13 19:29:17"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.nl/889698851893-beeldje-funko-pop-star-wars-impressions-kylo-ren-zwart-tu"", ""name"": ""Slowood Interior NL"", ""price"": ""30.20"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2026-03-13 17:45:09"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://sneakids-de.de/889698851893-figurine-funko-pop-star-wars-impressions-kylo-ren-schwarz-tu"", ""name"": ""Sneakids - DE"", ""price"": ""29.70"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2026-03-13 18:56:18"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://sneakids.nl/889698851893-beeldje-funko-pop-star-wars-impressions-kylo-ren-zwart-tu"", ""name"": ""Sneakids - NL"", ""price"": ""30.50"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2026-03-13 19:25:16"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.fr/889698851893-figurine-funko-pop-star-wars-impressions-kylo-ren-noir-tu"", ""name"": ""LOOMY Home"", ""price"": ""31.50"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": ""31.50"", ""last_update"": ""2026-04-28 11:19:11"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.co.uk/889698851893-figurine-funko-pop-star-wars-impressions-kylo-ren-black-one-size"", ""name"": ""Slowood Interior UK"", ""price"": ""37.43"", ""country"": ""GB"", ""currency"": ""GBP"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 03:26:08"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""£""}], ""weight"": """", ""pattern"": """", ""reviews"": [], ""category"": """", ""features"": [""Vinyl""], ""material"": """", ""age_group"": """", ""multipack"": ""1"", ""description"": ""Commemorate the most stellar fandom of all with POP! Kylo Ren™! This exclusive collectible features a stunning new look with a twist on the Kylo Ren’s armor. Expand your collection by making POP! Kylo Ren™ the next addition to your Star Wars™ Impressions lineup. Vinyl bobblehead is approximately 4.25 in (10.8 cm) tall. This exclusive collectible features our new authentication packaging. Using micro-optic technology that cannot be duplicated or replicated these stickers contain unique item codes that can be officially verified through Octane5."", ""ingredients"": """", ""last_update"": ""2026-05-25 00:59:47"", ""contributors"": [], ""manufacturer"": ""Unknown"", ""release_date"": """", ""barcode_number"": ""889698851893"", ""barcode_formats"": ""UPC-A 889698851893, EAN-13 0889698851893"", ""nutrition_facts"": """", ""energy_efficiency_class"": """"}]}}",Standard,Funko Figurine Pop! N°773 - Star Wars - Kylo Ren,Figurine N°773 - Star Wars - Kylo Ren,0.95,false,,
