created_at,uuid,upc,pop_name,character,franchise,number,variant,exclusivity,pop_type,set_name,set_total,image_url,vault_status,estimated_value,id,api_source,api_last_updated,raw_api_json,pop_style,raw_title,clean_title,parse_confidence,needs_review,image_source,image_last_checked,description
2026-06-28 18:43:32.177586+00,4b2cbce9-92f5-4160-aaa2-c75026f37f5b,889698871167,Freddy,Freddy,,10,,,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/889698871167.jpg,,11.99,5a056cb8-b725-40b2-b7f6-7cdb6d54d217,go-upc+barcodelookup_value,2026-06-28 18:43:32.147+00,"{""primary"":{""code"":""889698871167"",""source"":""go-upc"",""product"":{""ean"":889698871167,""upc"":889698871167,""name"":""Funko Five Nights At Freddy’s POP! Vinyl Figure 10th Anniversary – Freddy 9 Cm"",""brand"":""Funko"",""specs"":[[""SubGenre"",""Funko Pop!""],[""Collection"",""Horror""],[""Weight"",""0.161kg / 0.35lbs""],[""Genre"",""Funko""]],""region"":""USA or Canada"",""category"":""Games"",""imageUrl"":""https://go-upc.s3.amazonaws.com/images/329433087.jpeg"",""description"":""Step into the eerie world of Freddy Fazbear’s Pizzeria with the Five Nights at Freddy’s 10th Anniversary Funko POP! Figures — a chilling tribute to a decade of frights, lore, and unforgettable jump scares. Featuring the iconic animatronics Freddy, Foxy, Bonnie, and Chica (each figure sold separately), this special edition assortment celebrates 10 years of terrifying fun that has captivated gamers and horror enthusiasts alike. Whether you're a longtime fan or just beginning your journey into the twisted mysteries of FNaF, these collectible figures are a perfect way to honor the franchise’s legacy."",""categoryPath"":[""Toys & Games"",""Games""],""formattedEAN"":""0889698871167""},""products"":[{""mpn"":"""",""size"":"""",""brand"":""Funko"",""model"":"""",""title"":""Funko Five Nights At Freddy’s POP! Vinyl Figure 10th Anniversary – Freddy 9 Cm"",""images"":[""https://go-upc.s3.amazonaws.com/images/329433087.jpeg""],""source"":""go-upc"",""stores"":[],""category"":""Games"",""description"":""Step into the eerie world of Freddy Fazbear’s Pizzeria with the Five Nights at Freddy’s 10th Anniversary Funko POP! Figures — a chilling tribute to a decade of frights, lore, and unforgettable jump scares. Featuring the iconic animatronics Freddy, Foxy, Bonnie, and Chica (each figure sold separately), this special edition assortment celebrates 10 years of terrifying fun that has captivated gamers and horror enthusiasts alike. Whether you're a longtime fan or just beginning your journey into the twisted mysteries of FNaF, these collectible figures are a perfect way to honor the franchise’s legacy."",""manufacturer"":""Funko"",""barcode_number"":""889698871167""}]},""value_fallback"":{""products"":[{""mpn"":""889698871167"",""asin"":"""",""size"":""One Size"",""brand"":""FUNKO"",""color"":""[multicolor]"",""model"":""87116"",""title"":""Funko POP! Games: Five Nights at Freddy S - Freddy  10th Anniversary Anniversary (FNAF)"",""width"":"""",""format"":"""",""gender"":""unisex"",""height"":"""",""images"":[""https://images.barcodelookup.com/132281/1322813568-1.jpg""],""length"":"""",""stores"":[{""tax"":[],""link"":""https://www.booksamillion.com/p/POP-GAMES-FIVE-NIGHTS-FREDDYS/alliance-entertainment/F889698871167"",""name"":""BOOKSAMILLION.COM"",""price"":""11.99"",""country"":""US"",""currency"":""USD"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2025-07-27 01:11:08"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""$""},{""tax"":[],""link"":""https://www.figurines-goodies.com/9429-freddy-fazbear-five-nights-at-freddy-s-funko-pop.html"",""name"":""Figurines Goodies FR"",""price"":""13.52"",""country"":""US"",""currency"":""USD"",""shipping"":[],""condition"":"""",""sale_price"":""13.52"",""last_update"":""2026-04-24 02:37:17"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""$""},{""tax"":[],""link"":""https://www.proshop.at/Merchandise/Funko-POP-Vinyl-FNAF-Bonnie-Figur/3418863"",""name"":""Proshop AT"",""price"":""13.03"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-03-13 02:01:33"",""availability"":""out of stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://www.rarewaves.com/products/0889698871167-five-nights-at-freddys-pop-vinyl-figur-10th-anni?variant=55204014195062&currency=GBP&utm_medium=affiliate&utm_source=awin&utm_term=Pop! Vinyl"",""name"":""Rarewaves"",""price"":""12.54"",""country"":""GB"",""currency"":""GBP"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-03-13 03:31:02"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""£""},{""tax"":[],""link"":""https://sportsdir.prf.hn/click/camref:1011lN6MN/creativeref:1101l113990/destination:https://www.sportsdirect.com/funko-games-fnaf-10y--freddy-991297#colcode=99129799"",""name"":""Sports Direct UK"",""price"":""12.99"",""country"":""GB"",""currency"":""GBP"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-04-25 06:34:37"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""£""},{""tax"":[],""link"":""https://www.proshop.fi/Fanituotteet/Funko-POP-Vinyl-FNAF-Bonnie-Figuuri/3418863"",""name"":""Proshop FI"",""price"":""14.90"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-03-13 02:12:52"",""availability"":""out of stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://www.fye.com/products/funko-pop-five-nights-at-freddy-s-10th-anniversary-freddy-fazbear_fye-000000889698871167?variant=48555253989684"",""name"":""FYE"",""price"":""14.99"",""country"":""US"",""currency"":""USD"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2025-07-28 01:09:37"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""$""},{""tax"":[],""link"":""https://www.onbuy.com/gb/p/freddy-five-nights-at-freddys-10-years-funko-pop-games-vinyl-figure~p130191924/?exta=cjunct&stat=eyJpcCI6IjE1Ljk5IiwiZHAiOiIwLjAwIiwibGlkIjoxNjgyMDEwOTksInMiOjE3LCJ0IjoxNzUzNDEyNjg4LCJibWMiOjB9"",""name"":""OnBuy.com"",""price"":""15.99"",""country"":""GB"",""currency"":""GBP"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2025-08-29 19:02:29"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""£""},{""tax"":[],""link"":""https://www.walmart.com/ip/Funko-POP-Games-Five-Nights-at-Freddy-s-10th-1060-Freddy-Frazbear-Protector/14994300848"",""name"":""Walmart"",""price"":""16.36"",""country"":""US"",""currency"":""USD"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-05-25 00:24:54"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""$""},{""tax"":[],""link"":""https://www.debenhams.com/product/funko-pop-freddy-fazbear-five-nights-at-freddys-10-years-vinyl-figure_p-4b88ed95-07c3-4f22-b55e-edce9914a469?colour=Multi&size=One Size"",""name"":""Debenhams UK"",""price"":""19.99"",""country"":""GB"",""currency"":""GBP"",""shipping"":[],""condition"":"""",""sale_price"":""15.99"",""last_update"":""2025-10-23 17:05:46"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""£""},{""tax"":[],""link"":""https://es.aliexpress.com/item/1005009278849556.html?isdl=y&aff_fsk=_oE5FS0E&src=AWINM2AGeneral&aff_platform=aff_feeds&aff_short_key=_oE5FS0E&pdp_npi=4%40dis%21EUR%2119.95%2118.35%21%21%21%21%21%40%2112000048589965818%21afff%21%21%21"",""name"":""Aliexpress ES"",""price"":""19.95"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2025-07-15 18:57:14"",""availability"":"""",""item_group_id"":""1005009278849556"",""currency_symbol"":""€""},{""tax"":[],""link"":""https://slowood-interior.de/fk87116-figurine-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-braun-schwarz-9-cm"",""name"":""Slowood-Interior DE"",""price"":""19.83"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2026-03-13 17:47:15"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://sneakids-de.de/fk87116-figurine-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-braun-schwarz-9-cm"",""name"":""Sneakids - DE"",""price"":""19.83"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2026-03-13 18:58:12"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://slowood-interior.fr/fk87116-figurine-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-marron-noir-9-cm"",""name"":""Slowood Interior FR"",""price"":""22.00"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2026-03-13 17:41:01"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://sneakids.fr/fk87116-figurine-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-marron-noir-9-cm"",""name"":""Sneakids FR"",""price"":""22.00"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2026-03-13 19:31:09"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://slowood-interior.nl/fk87116-beeldje-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-bruin-zwart-9-cm"",""name"":""Slowood Interior NL"",""price"":""22.18"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2026-03-13 17:45:55"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://sneakids.nl/fk87116-beeldje-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-bruin-zwart-9-cm"",""name"":""Sneakids - NL"",""price"":""22.18"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":"""",""last_update"":""2026-03-13 19:27:02"",""availability"":""in stock"",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://www.mydeal.com.au/five-nights-at-freddy-s-10th-anniversary-freddy-movie-funko-pop-vinyl-14249661"",""name"":""Big W"",""price"":""21.95"",""country"":""AU"",""currency"":""AUD"",""shipping"":[],""condition"":""new"",""sale_price"":""21.95"",""last_update"":""2026-05-10 01:02:59"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""$""},{""tax"":[],""link"":""https://www.bestbuy.com/product/funko-pop-games-five-nights-at-freddys-freddy-10th-anniversary-anniversary-fnaf-collectibles-multicolor/J3ZK3XCW4T"",""name"":""Best Buy"",""price"":""24.99"",""country"":""US"",""currency"":""USD"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-05-20 15:41:25"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""$""},{""tax"":[],""link"":""https://slowood-interior.fr/fk87116-figurine-funko-five-nights-at-freddy-s-pop-10th-anniversary-freddy-marron-noir-9-cm"",""name"":""LOOMY Home"",""price"":""24.00"",""country"":""EU"",""currency"":""EUR"",""shipping"":[],""condition"":"""",""sale_price"":""24.00"",""last_update"":""2026-04-28 11:20:10"",""availability"":"""",""item_group_id"":"""",""currency_symbol"":""€""},{""tax"":[],""link"":""https://www.proshop.pl/Drobiazgi/Funko-POP-Vinyl-FNAF-Bonnie-Figurka/3418863"",""name"":""Proshop - PL"",""price"":""69.00"",""country"":""PL"",""currency"":""PLN"",""shipping"":[],""condition"":""new"",""sale_price"":"""",""last_update"":""2026-03-13 01:50:38"",""availability"":""out of stock"",""item_group_id"":"""",""currency_symbol"":""zł""}],""weight"":"""",""pattern"":"""",""reviews"":[],""category"":""Toys & Games > Toys > Dolls, Playsets & Toy Figures > Action & Toy Figures"",""features"":[],""material"":"""",""age_group"":"""",""multipack"":"""",""description"":""Overview Give your collection a jumpscare with POP! Freddy Fazbear! Celebrate 10 Years of Five Nights at Freddy’s™ and complete your collection by closing in on POP! Freddy Fazbear before this animatronic moves! Vinyl figure is approximately 4.35-inches tall."",""ingredients"":"""",""last_update"":""2026-05-25 00:24:54"",""contributors"":[],""manufacturer"":""Funko"",""release_date"":"""",""barcode_number"":""889698871167"",""barcode_formats"":""UPC-A 889698871167, EAN-13 0889698871167"",""nutrition_facts"":"""",""energy_efficiency_class"":""""}]}}",Standard,Funko Five Nights At Freddy’s POP! Vinyl Figure 10th Anniversary – Freddy 9 Cm,Five Nights At Freddy’s 10th Anniversary – Freddy 9 Cm,0.8,false,,,"Step into the eerie world of Freddy Fazbear’s Pizzeria with the Five Nights at Freddy’s 10th Anniversary Funko POP! Figures — a chilling tribute to a decade of frights, lore, and unforgettable jump scares. Featuring the iconic animatronics Freddy, Foxy, Bonnie, and Chica (each..."
2026-06-28 18:42:47.925717+00,688c35f8-104c-421b-a5ef-bf91860665a7,889698838658,Five Nights At Freddy's Withered Chica,Five Nights At Freddy's Withered Chica,,400,,,Pop,,,https://vwlnlgqxjamkukssuajt.supabase.co/storage/v1/object/public/pop-images/889698838658.jpg,,11.99,ad990d8f-4621-43a1-ba49-8889ef3ed6be,go-upc+barcodelookup_value,2026-06-28 18:42:47.901+00,"{""primary"": {""code"": ""889698838658"", ""source"": ""go-upc"", ""product"": {""ean"": 889698838658, ""upc"": 889698838658, ""name"": ""Funko Pop! Games Five Nights At Freddy's Vinyl Figure Withered Chica"", ""brand"": ""Funko"", ""specs"": [[""Artikelgewicht"", ""0,14 Kg""], [""Material"", ""Kunststoff""], [""Produktsicherheit"", ""Verschluckbare Kleinteile""], [""Funko Pop! Art"", ""Pop! Standard""], [""Lizenz"", ""Five Nights At Freddy`s""]], ""region"": ""USA or Canada"", ""category"": ""Games"", ""imageUrl"": ""https://go-upc.s3.amazonaws.com/images/329427194.jpeg"", ""description"": ""Tilaa Funko POP! Five Nights at Freddy's Withered Chica edullisesti Kärkkäiseltä. Suomen suurimmassa verkkokaupassa tarjolla yli 400 000 tuotetta!"", ""categoryPath"": [""Toys & Games"", ""Games""], ""formattedEAN"": ""0889698838658""}, ""products"": [{""mpn"": """", ""size"": """", ""brand"": ""Funko"", ""model"": """", ""title"": ""Funko Pop! Games Five Nights At Freddy's Vinyl Figure Withered Chica"", ""images"": [""https://go-upc.s3.amazonaws.com/images/329427194.jpeg""], ""source"": ""go-upc"", ""stores"": [], ""category"": ""Games"", ""description"": ""Tilaa Funko POP! Five Nights at Freddy's Withered Chica edullisesti Kärkkäiseltä. Suomen suurimmassa verkkokaupassa tarjolla yli 400 000 tuotetta!"", ""manufacturer"": ""Funko"", ""barcode_number"": ""889698838658""}]}, ""value_fallback"": {""products"": [{""mpn"": ""889698838658"", ""asin"": """", ""size"": ""Unisex"", ""brand"": ""Funko"", ""color"": ""[multicolor]"", ""model"": ""83865"", ""title"": ""POP Games: FNAF- Withered Chica"", ""width"": """", ""format"": """", ""gender"": ""unisex"", ""height"": """", ""images"": [""https://images.barcodelookup.com/141875/1418751815-1.jpg""], ""length"": """", ""stores"": [{""tax"": [], ""link"": ""https://www.booksamillion.com/p/POP-GAMES-FIVE-NIGHTS-FREDDYS/alliance-entertainment/F889698838658"", ""name"": ""BOOKSAMILLION.COM"", ""price"": ""11.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2025-07-27 01:11:08"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://www.figurines-goodies.com/9855-withered-chica-five-nights-at-freddy-s-funko-pop.html"", ""name"": ""Figurines Goodies FR"", ""price"": ""13.52"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": """", ""sale_price"": ""13.52"", ""last_update"": ""2026-04-24 02:37:17"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://www.walmart.com/ip/POP-Games-FNAF-Withered-Chica/14414160033"", ""name"": ""Walmart"", ""price"": ""14.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-05-25 00:23:20"", ""availability"": """", ""item_group_id"": ""14398864977"", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://www.fye.com/products/funko-pop-five-nights-at-freddy-s-withered-chica_fye-000000889698838658?variant=48654541390132"", ""name"": ""FYE"", ""price"": ""14.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-03-22 02:19:24"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://track.flexlinkspro.com/p.ashx?foc=101&fopid=1199128.232688.156402.209113.6C58FD1DC22E4110.3489"", ""name"": ""GameStop IT"", ""price"": ""17.98"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2025-10-26 20:40:48"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.fr/889698838658-figurine-funko-pop-five-nights-at-freddy-s-withered-chica-jaune-tu"", ""name"": ""LOOMY Home"", ""price"": ""17.95"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": ""27.00"", ""last_update"": ""2025-11-24 18:59:30"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://www.bestbuy.com/product/funko-pop-games-five-nights-at-freddys-withered-chica-fnaf-collectibles-multicolor/J3ZK3X7H4L"", ""name"": ""Best Buy"", ""price"": ""24.99"", ""country"": ""US"", ""currency"": ""USD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-05-20 15:39:52"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://www.rarewaves.com/products/0889698838658-Fnaf-Withered-Chica-Funko-Pop-Vinyl-Figure?variant=55680132743542&currency=GBP&utm_medium=affiliate&utm_source=awin&utm_term=Pop! Vinyl"", ""name"": ""Rarewaves"", ""price"": ""31.63"", ""country"": ""GB"", ""currency"": ""GBP"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": """", ""last_update"": ""2026-03-13 03:31:01"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""£""}, {""tax"": [], ""link"": ""https://www.mydeal.com.au/funko-five-nights-at-freddy-s-withered-chica-pop-vinyl-figure-14761019"", ""name"": ""Big W"", ""price"": ""31.99"", ""country"": ""AU"", ""currency"": ""AUD"", ""shipping"": [], ""condition"": ""new"", ""sale_price"": ""31.99"", ""last_update"": ""2026-05-10 01:00:22"", ""availability"": """", ""item_group_id"": """", ""currency_symbol"": ""$""}, {""tax"": [], ""link"": ""https://sneakids.fr/889698838658-figurine-funko-pop-five-nights-at-freddy-s-withered-chica-jaune-tu"", ""name"": ""Sneakids FR"", ""price"": ""41.00"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 05:25:20"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://sneakids-de.de/889698838658-figurine-funko-pop-five-nights-at-freddy-s-withered-chica-gelb-tu"", ""name"": ""Sneakids - DE"", ""price"": ""45.62"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 04:45:21"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://sneakids.nl/889698838658-beeldje-funko-pop-five-nights-at-freddy-s-withered-chica-geel-tu"", ""name"": ""Sneakids - NL"", ""price"": ""47.39"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 05:20:20"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.fr/889698838658-figurine-funko-pop-five-nights-at-freddy-s-withered-chica-jaune-tu"", ""name"": ""Slowood Interior FR"", ""price"": ""50.00"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 03:11:12"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.de/889698838658-figurine-funko-pop-five-nights-at-freddy-s-withered-chica-gelb-tu"", ""name"": ""Slowood-Interior DE"", ""price"": ""56.53"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 03:28:22"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}, {""tax"": [], ""link"": ""https://slowood-interior.nl/889698838658-beeldje-funko-pop-five-nights-at-freddy-s-withered-chica-geel-tu"", ""name"": ""Slowood Interior NL"", ""price"": ""57.48"", ""country"": ""EU"", ""currency"": ""EUR"", ""shipping"": [], ""condition"": """", ""sale_price"": """", ""last_update"": ""2025-11-13 03:24:10"", ""availability"": ""in stock"", ""item_group_id"": """", ""currency_symbol"": ""€""}], ""weight"": ""0.3 lb"", ""pattern"": """", ""reviews"": [], ""category"": ""Toys & Games > Toys > Dolls, Playsets & Toy Figures > Action & Toy Figures"", ""features"": [], ""material"": """", ""age_group"": """", ""multipack"": """", ""description"": ""POP Games: FNAF- Withered Chica."", ""ingredients"": """", ""last_update"": ""2026-05-25 00:23:20"", ""contributors"": [], ""manufacturer"": ""Funko"", ""release_date"": """", ""barcode_number"": ""889698838658"", ""barcode_formats"": ""UPC-A 889698838658, EAN-13 0889698838658"", ""nutrition_facts"": """", ""energy_efficiency_class"": """"}]}}",Standard,Funko Pop! Games Five Nights At Freddy's Vinyl Figure Withered Chica,Games Five Nights At Freddy's Withered Chica,0.8,false,,,Tilaa Funko POP! Five Nights at Freddy's Withered Chica edullisesti Kärkkäiseltä. Suomen suurimmassa verkkokaupassa tarjolla yli 400 000 tuotetta!
